RawEMG_CH-1	RawEMG_CH-2	RawEMG_CH-3	RawEMG_CH-4
-0.0129924	0.163853	0.0520764	0.00118097
0.0192198	0.173839	0.0691489	-0.00107389
0.0408021	0.12552	0.0862214	-0.0168579
0.0340375	-0.221728	0.077202	-0.0191128
0.0147101	-0.189838	0.0156765	-0.000429643
0.0176092	0.167718	-0.0113818	-0.00397299
-0.000751766	0.0601294	-0.00912696	0.00343583
0.00472432	0.0279172	0.000214602	0.0362924
-0.0149252	-0.310312	-0.0294207	0.0108447
-0.0278101	-0.336404	-0.0693639	0.00118097
-0.00912696	-0.142164	-0.0229782	-0.00622785
0.00343583	-0.0690418	-0.0110597	-0.0026845
0.00504644	-0.0268437	-0.0216897	-0.00429512
0.00214734	0.0134216	-0.032964	0.00343583
0.0073013	-0.0368295	0.0192198	0.00246946
-0.000107521	-0.117682	0.00408008	-0.00558361
0.00311371	-0.0352189	0.00987829	-0.00944908
0.00375795	0.0121331	-0.0255552	-0.0252331
-0.00139601	0.148069	-0.0416614	-0.0126703
-0.014603	0.291414	-0.0551905	-0.00107389
-0.0175022	0.259846	-0.0680754	0.00697918
0.022119	0.25598	0.0627064	-0.00816059
0.0259844	0.293991	0.148069	-0.0100933
0.0073013	0.364536	0.154189	0.00504644
0.00150309	0.392238	0.0507879	0.0185756
0.0198641	0.279817	0.0884763	0.0073013
0.0172871	0.100395	0.0875099	-0.00493936
0.0185756	-0.578962	0.0552976	0.0124553
0.00311371	-0.650151	-0.0242667	-0.0026845
-0.0242667	-0.360241	-0.107052	0.00279158
-0.0200791	-0.171477	-0.133466	0.0073013
-0.0162137	-0.107374	-0.104475	0.00472432
-0.00461724	-0.0522914	-0.0497144	0.0085898
0.00536857	0.122299	-0.0287764	-0.00526149
0.0205083	0.356482	0.035326	-0.0200791
0.0292057	0.304943	0.085255	-0.0242667
0.0256623	0.169651	0.0250181	-0.0184685
0.0114889	-0.077417	-0.00622785	-0.0252331
0.00343583	-0.39503	0.0230853	-0.00429512
-0.00236238	-0.312244	0.0372587	0.0108447
-0.0345747	-0.230747	-0.0155694	0.0234074
-0.0255552	-0.0542241	-0.0236225	0.0105225
-0.0326419	-0.032964	-0.00332875	0.0153544
-0.0326419	-0.0181464	-0.00107389	0.00665706
-0.0236225	-0.0129924	-0.0158915	0.00601281
-0.014603	0.00375795	-0.0980328	0.00182522
-0.0178243	0.0733365	-0.144419	-0.00171813
0.0044022	0.154189	-0.105442	0.0243738
0.00182522	0.106193	-0.129923	-0.0181464
0.0153544	0.0491773	0.00408008	-0.0268437
0.0385472	0.0398357	0.226345	-0.0236225
0.0478888	-0.100288	0.214426	-0.0165358
0.0330711	-0.249108	0.095563	-0.0107376
0.0314605	-0.0745179	0.0646392	-0.00816059
0.0192198	0.0569082	0.077202	-0.0107376
-0.014603	0.0237296	-0.0142809	0.00601281
-0.0258773	0.115212	-0.0384401	0.00987829
-0.0416614	0.0391915	-0.0745179	-0.00654998
-0.00622785	0.13615	-0.0448826	-0.00365087
-0.00558361	-0.00493936	0.022119	-0.0104154
-0.0123482	0.0546534	-0.0133146	-0.000429643
0.00343583	0.1194	-0.0126703	-0.0152473
-0.00880484	-0.0816046	-0.0390844	0.0102004
-0.0294207	-0.112206	-0.0551905	0.0176092
0.00246946	-0.0497144	-0.0345747	0.0105225
0.00279158	0.0362924	-0.0158915	0.011811
-0.0026845	0.0765577	-0.0313534	0.00697918
0.0134216	0.138083	-0.00300663	0.0205083
-0.00204026	0.122299	-0.0194349	-0.00461724
-0.00171813	0.101361	0.0159986	-0.00783847
0.0182535	-0.0310313	0.0401578	-0.0175022
0.0343596	-0.0587339	0.0649613	-0.0129924
0.0240517	0.0182535	0.0552976	-0.0204013
-0.00236238	0.191878	0.0153544	-0.00429512
-0.014603	0.305587	0.00633494	0.00246946
-0.0265216	-0.125735	-0.077417	0.000858848
-0.0245889	-0.166323	-0.0638878	0.00246946
-0.0233004	-0.181141	-0.0635657	-0.0152473
-0.0123482	-0.175664	-0.00332875	-0.0068721
-0.0216897	-0.118971	-0.0307092	0.00375795
-0.00848271	0.0130995	-0.0258773	-0.00365087
0.00182522	0.0446675	-0.0313534	-0.00429512
-0.00461724	0.0743028	-0.0500366	0.0127774
-0.00139601	-0.0290986	-0.0461711	0.0111668
-0.0026845	-0.158914	-0.0368295	0.0147101
-0.00236238	0.0369366	-0.024911	-0.00171813
0.00246946	0.0630285	0.030172	-0.00912696
0.0253402	0.053687	0.11328	0.011811
-0.0129924	-0.150217	-0.0313534	-0.00848271
-0.0181464	-0.204655	-0.0493923	-0.000429643
-0.00558361	-0.140875	-0.0284543	-0.00204026
0.00472432	-0.0493923	-0.0506808	-0.00365087
0.00118097	-0.0281322	-0.0104154	0.00182522
0.00826767	0.0417684	0.0984621	-0.00526149
0.00182522	0.0224411	0.0234074	-0.00171813
-0.0026845	0.135828	-0.00912696	-0.00654998
0.0198641	0.194455	-0.0178243	-0.0120261
0.0108447	0.138405	-0.0297428	-0.0342525
0.0205083	0.0211526	0.0108447	-0.0226561
0.0208305	0.0201862	0.0788126	-0.0133146
-0.0200791	-0.233647	0.0130995	0.014388
-0.0300649	-0.338336	0.100073	0.0230853
-0.0120261	0.141304	0.0974957	0.0044022
-0.00880484	0.153223	0.069471	0.0124553
-0.0142809	0.129386	0.0256623	0.0188977
-0.00429512	0.122943	0.0398357	0.0111668
0.00633494	0.0630285	0.0594852	-0.00654998
0.0317826	0.150968	0.0833223	0.0111668
-0.00365087	-0.0236225	-0.0068721	-0.0129924
-0.000107521	0.0317826	-0.0452047	-0.00719422
-0.00397299	-0.0961001	-0.0716188	0.00665706
-0.00493936	-0.0597002	-0.158914	-0.0068721
0.00665706	-0.0326419	-0.116072	-0.0139588
-0.0361853	-0.115105	-0.124447	-0.0026845
-0.0310313	0.0478888	-0.0661427	0.00955616
-0.0300649	0.0581967	-0.0909461	-0.000751766
-0.0165358	-0.0764506	0.0762356	0.011811
-0.00590573	-0.051325	0.124232	-0.0181464
-0.00236238	-0.00429512	0.0916975	-0.00912696
-0.000107521	-0.0307092	0.0739807	-0.00880484
0.0153544	-0.0352189	0.0685046	-0.0097712
0.00955616	-0.0339304	0.00311371	-0.00719422
0.0182535	-0.0680754	-0.0613109	0.00665706
0.0172871	-0.0625993	-0.0664648	0.019542
-0.00397299	-0.00719422	-0.090624	0.0269508
-0.00880484	0.170295	-0.116716	0.0150323
-0.00332875	0.0894426	-0.0303871	-0.00429512
0.0108447	0.000858848	-0.0838594	0.0153544
-0.0175022	-0.0638878	-0.0374738	-0.0133146
-0.0026845	-0.211742	0.00311371	-0.0117039
-0.0129924	-0.285186	0.0340375	-0.00622785
-0.00300663	-0.203045	0.0598073	-0.00429512
0.0594852	0.0540091	0.218614	-0.0287764
0.0639949	0.175772	0.156122	-0.0522914
0.00923404	0.44861	0.0469224	-0.0204013
-0.0551905	0.229888	-0.0970665	0.0253402
-0.0877249	-0.0104154	-0.0893355	0.0359702
-0.0732294	-0.00461724	0.00891192	0.0105225
-0.0506808	-0.0732294	-0.0493923	0.00987829
-0.0181464	0.037903	-0.0294207	-0.00139601
-0.000107521	0.0147101	-0.00204026	-0.00912696
0.0073013	-0.0326419	0.0073013	-0.0178243
0.0156765	0.0205083	0.016965	-0.0026845
0.0211526	-0.0625993	0.0121331	0.00923404
0.0159986	0.0217968	0.00665706	0.00601281
0.0140659	0.0346817	0.0259844	-0.00654998
0.0343596	-0.0481038	0.0314605	-0.0068721
0.0559418	-0.194992	0.0607737	0.00504644
-0.00397299	-0.293561	0.0159986	-0.0181464
-0.00590573	-0.038118	-0.0323198	-0.0133146
-0.0139588	-0.088047	-0.0854701	0.00536857
-0.0123482	-0.116716	-0.0764506	0.00665706
-0.0165358	0.150968	-0.032964	0.0150323
-0.0294207	0.128097	-0.0413392	-0.00397299
-0.0284543	0.0108447	-0.0377959	0.00891192
-0.0213676	0.145814	-0.0265216	0.00408008
-0.00944908	0.0920196	-0.0158915	0.00279158
-0.0210455	0.307198	0.019542	-0.0168579
-0.00300663	0.318794	0.0652834	-0.00719422
-0.00816059	0.253725	0.0520764	-0.0107376
-0.0187906	0.103616	-0.0384401	-0.00461724
-0.0403729	-0.234935	-0.157948	0.00246946
-0.035541	-0.198213	-0.213675	0.0263065
0.00569069	-0.0123482	-0.0780612	0.0214747
0.0333933	0.0243738	0.0179314	0.00601281
0.0150323	-0.00719422	0.0714037	0.000536725
-0.00493936	0.0176092	0.0263065	0.00150309
0.0208305	-0.00751634	0.0430569	0.0108447
-0.0152473	-0.120259	0.0987842	-0.0181464
-0.00493936	-0.197569	0.0920196	-0.0142809
0.00601281	-0.223661	0.0176092	-0.00429512
-0.0068721	-0.0719409	-0.0368295	0.00214734
-0.00236238	0.0372587	-0.0300649	-0.00622785
0.00118097	-0.149572	0.000536725	-0.0149252
0.0250181	-0.223016	-0.00139601	-0.0110597
0.0230853	-0.166967	-0.0242667	-0.0113818
0.0159986	0.0981399	0.0881541	-0.00107389
0.0121331	0.153223	0.122943	-0.0165358
-0.00204026	0.0623843	0.0424127	0.0044022
-0.0236225	0.222157	0.00536857	0.0137438
-0.0419835	0.0375808	-0.0268437	0.00408008
-0.0348968	-0.0841816	-0.0152473	-0.00654998
0.0140659	0.0743028	-0.035541	-0.0113818
0.0437012	0.101361	-0.0323198	-0.00526149
0.048533	0.32427	-0.0158915	-0.0113818
0.0369366	0.317506	-0.0700082	-0.024911
-0.0294207	0.0166429	-0.0613109	0.0124553
-0.0255552	-0.244277	-0.0236225	0.0285614
-0.0455268	-0.447536	-0.0500366	-0.00204026
-0.0252331	-0.23107	-0.024911	0.0140659
0.0130995	-0.0542241	0.0968514	0.0201862
0.0150323	-0.0365074	0.10877	0.0121331
0.00311371	0.0420906	0.0546534	0.0124553
-0.00332875	-0.168256	0.107481	0.00311371
0.00697918	-0.274234	0.0875099	0.00504644
-0.0110597	-0.126702	0.0362924	0.00279158
-0.0129924	-0.0580896	-0.0310313	-0.00236238
-0.019757	-0.0477817	-0.108663	0.00536857
-0.000751766	-0.00558361	-0.111884	0.0153544
-0.00751634	0.0085898	-0.0658206	0.00826767
0.00794555	0.087832	-0.0204013	-0.0245889
0.0214747	0.229888	0.0372587	-0.0400507
0.035326	0.208306	0.087832	-0.0187906
0.045956	0.202186	0.0804232	-0.0120261
-0.0068721	-0.0310313	-0.0397286	0.0205083
-0.019757	-0.204011	-0.120904	0.00923404
-0.0129924	-0.077417	-0.059056	-0.000751766
-0.00461724	0.0807453	-0.0352189	0.0211526
-0.0281322	-0.0187906	0.0102004	0.00118097
-0.0162137	-0.0838594	0.0259844	0.00343583
-0.00880484	-0.0796718	0.0279172	0.00891192
-0.0104154	-0.0423056	0.00697918	0.00633494
-0.0175022	0.0607737	-0.0281322	0.00279158
-0.0261995	0.0488551	-0.0580896	-0.0133146
-0.0068721	-0.000107521	-0.0271658	-0.0097712
0.00246946	-0.00429512	-0.0162137	-0.00848271
0.00923404	0.0801011	0.0482109	-0.0104154
-0.00622785	0.222479	0.0833223	0.000536725
0.00697918	0.415753	0.0678604	-0.00365087
0.0130995	0.106837	0.0424127	-0.0120261
0.0159986	0.0366145	0.011811	-0.019757
-0.00558361	-0.0435941	-0.0142809	-0.0139588
-0.00654998	-0.127346	-0.0307092	0.00504644
-0.0136367	-0.171477	-0.0490702	0.0304941
-0.00397299	-0.000751766	-0.0123482	0.0214747
0.00118097	0.256302	0.00762343	0.000536725
0.0156765	0.128097	-0.0158915	-0.0107376
0.0163207	0.0188977	-0.0348968	-0.0113818
-0.0323198	0.037903	-0.0819267	-0.00461724
-0.0342525	-0.0890134	-0.105764	0.0147101
-0.0213676	-0.0342525	-0.0194349	0.0198641
0.00343583	0.0111668	0.108126	0.00118097
0.00536857	-0.0925568	0.045956	-0.00365087
-0.0100933	-0.198213	-0.0278101	-0.0178243
0.00569069	-0.131856	-0.019757	-0.0142809
0.0073013	-0.0294207	0.0179314	-0.0104154
-0.0155694	-0.00526149	-0.00622785	-0.000429643
0.00182522	0.00182522	0.0137438	-0.00558361
0.00504644	-0.0477817	0.0433791	-0.00816059
0.0185756	-0.0068721	0.0900869	0.00150309
0.00923404	0.0614179	0.0652834	-0.00783847
-0.0113818	0.00955616	-0.00429512	-0.00526149
-0.00493936	-0.120259	-0.0481038	0.0108447
-0.00139601	-0.0210455	-0.0609887	0.0105225
-0.00332875	0.139694	-0.0874028	0.0127774
-0.00783847	0.180603	-0.0912683	-0.0110597
-0.0178243	0.0111668	-0.0236225	0.000858848
0.0304941	-0.31611	0.0781683	-0.0165358
0.0176092	-0.364106	0.0784904	-0.0255552
-0.0255552	-0.295172	-0.0780612	0.00311371
-0.032964	0.115212	-0.0481038	0.0250181
-0.0287764	0.330391	0.00601281	0.0211526
-0.014603	0.14968	0.0408021	0.0114889
-0.0104154	-0.0493923	0.0659277	0.00955616
-0.0097712	0.0610958	0.0317826	0.00633494
-0.0187906	0.213782	0.0224411	0.00279158
-0.0120261	0.199287	0.0501436	0.0085898
-0.00397299	0.105227	0.0478888	0.00633494
0.00762343	-0.0313534	0.0401578	-0.0158915
0.00955616	-0.226882	0.0166429	-0.0110597
0.000858848	-0.292273	-0.0664648	-0.0110597
-0.000429643	0.110058	-0.0175022	-0.0142809
0.0073013	-0.053902	-0.0216897	-0.00880484
0.0150323	-0.0097712	0.00601281	-0.00236238
0.0440233	0.152901	0.0437012	0.00118097
0.0401578	0.321371	0.115857	-0.0142809
0.00279158	0.409633	0.0324269	-0.00526149
-0.0026845	0.154834	-0.0175022	-0.00590573
-0.0516472	-0.161491	-0.0683976	0.0137438
-0.0468153	-0.333182	-0.098355	0.0179314
-0.0300649	-0.287441	-0.0738736	0.0192198
-0.0107376	-0.217218	-0.0555126	0.00987829
-0.00944908	-0.0390844	-0.0210455	0.00665706
-0.00848271	-0.0184685	-0.0271658	-0.00848271
-0.00204026	0.0285614	-0.0532578	-0.0207234
-0.0133146	-0.0139588	-0.0629215	-0.00365087
0.0127774	-0.0532578	0.00987829	-0.0068721
0.0172871	0.00408008	0.0337154	-0.0117039
0.0114889	0.00762343	0.0279172	-0.0097712
-0.00590573	0.0449897	-0.000751766	0.0140659
-0.00558361	0.2286	0.00375795	-0.00397299
0.000214602	0.174805	0.0085898	-0.014603
0.00279158	-0.00139601	0.00118097	0.00665706
-0.0113818	-0.0883692	-0.0162137	0.0237296
0.00472432	-0.0220119	0.016965	0.0346817
-0.00139601	-0.0893355	-0.0175022	0.00955616
-0.00816059	-0.132822	-0.0416614	-0.0026845
-0.00783847	-0.174376	-0.0200791	-0.0149252
-0.0068721	-0.0455268	0.0102004	-0.0100933
0.00118097	-0.01718	-0.00622785	-0.00558361
0.0137438	-0.0229782	0.00182522	-0.00204026
0.0201862	0.0768798	0.0991063	-0.0097712
0.0243738	0.00182522	0.0639949	-0.00719422
0.0198641	0.0498215	0.100395	-0.0113818
0.0224411	0.0704374	0.0282393	-0.0155694
0.0140659	0.179315	-0.0400507	-0.00461724
-0.0158915	0.125843	-0.0925568	0.0156765
-0.0168579	0.0127774	-0.0484259	0.0282393
-0.0297428	-0.0510029	-0.0490702	0.0159986
-0.0220119	-0.0326419	0.0797789	0.011811
-0.0194349	-0.0864364	0.072048	0.00375795
-0.0332862	-0.0187906	0.0449897	0.00246946
-0.0326419	-0.193703	-0.0490702	0.0269508
0.0134216	-0.106408	-0.00848271	0.00987829
0.0546534	0.035326	0.058841	-0.00204026
0.0256623	0.0250181	0.000858848	-0.0129924
0.0217968	0.177382	0.0366145	-0.0136367
-0.000107521	0.178993	-0.038118	-0.0100933
-0.0133146	-0.0110597	-0.053902	0.00569069
0.000858848	-0.119293	-0.0239446	-0.00204026
0.016965	-0.0989992	0.0346817	0.00343583
0.0153544	0.064317	0.113924	-0.00365087
-0.000429643	0.212171	0.0701153	-0.00461724
-0.0290986	0.141627	-0.014603	-0.00171813
-0.0374738	-0.0455268	-0.0493923	0.0044022
-0.0310313	-0.105442	-0.0439162	0.0211526
-0.0123482	-0.107374	-0.0690418	0.0121331
-0.00526149	0.0237296	-0.051325	0.0159986
0.000858848	-0.0619551	-0.0841816	0.00601281
0.00987829	-0.0506808	-0.0519693	0.00246946
0.00955616	-0.186939	0.0333933	-0.00236238
0.0243738	-0.102865	0.12552	-0.0284543
0.0211526	0.0578746	0.10426	-0.00719422
0.0237296	0.162565	0.0788126	0.00504644
0.0279172	0.380642	0.0337154	0.0124553
0.0134216	0.0710816	0.0263065	-0.00912696
0.0205083	-0.173087	-0.0245889	-0.0152473
0.00601281	-0.0226561	-0.0310313	-0.0207234
-0.0319977	-0.178564	-0.082571	0.00697918
-0.0464932	-0.274556	-0.103187	0.0121331
-0.0313534	-0.26457	-0.0877249	0.00955616
-0.0216897	-0.0162137	-0.0638878	0.00343583
-0.0261995	0.13454	-0.0390844	0.00182522
-0.0226561	0.222801	0.0369366	0.000536725
-0.0236225	0.152257	0.0675383	0.016965
-0.0210455	0.056264	0.0417684	0.0201862
-0.00332875	0.022119	0.0182535	0.00826767
0.00794555	0.0733365	0.00923404	0.019542
0.000214602	0.115857	-0.0191128	0.000536725
0.00569069	0.159343	-0.0233004	-0.00365087
-0.00622785	0.112313	-0.0474596	-0.00654998
0.00150309	0.00182522	0.0124553	-0.0204013
0.0179314	-0.118004	0.0743028	-0.0158915
0.0201862	-0.164712	-0.00558361	-0.00590573
0.0453118	-0.0365074	0.0559418	-0.00590573
0.0285614	-0.0158915	0.0949187	-0.0187906
0.014388	0.0507879	0.0279172	-0.00751634
-0.00558361	0.090409	0.00311371	-0.0117039
-0.00751634	-0.0767727	0.0208305	0.000214602
-0.0271658	-0.189194	-0.0345747	0.00762343
-0.0100933	-0.0419835	-0.0300649	0.00311371
-0.0129924	-0.124125	-0.059056	0.0085898
-0.00204026	-0.0613109	-0.0819267	-0.00590573
-0.00880484	0.0192198	-0.0851479	-0.00848271
-0.00332875	0.072048	-0.053902	-0.00493936
0.0127774	0.085255	0.019542	-0.00429512
-0.00236238	-0.0683976	0.0214747	-0.00171813
0.0153544	-0.168578	0.0182535	0.0147101
0.000214602	-0.222694	-0.00622785	-0.000107521
-0.00719422	-0.0645321	0.00601281	0.00665706
0.0111668	0.0520764	0.0401578	-0.00622785
0.0172871	0.106515	0.053687	-0.0104154
0.0127774	0.0533649	-0.0178243	0.00472432
0.0085898	-0.00300663	0.037903	0.0127774
0.0285614	0.0504658	0.0607737	0.00343583
0.00246946	-0.01718	0.00536857	-0.0068721
-0.0284543	0.0343596	-0.0210455	0.00794555
-0.0265216	0.0639949	-0.0352189	-0.0133146
-0.0239446	0.114568	-0.0313534	0.0073013
-0.0261995	0.121655	-0.0181464	0.0134216
0.00472432	0.0784904	0.0469224	0.00569069
0.000214602	0.00375795	0.0362924	0.00987829
-0.00848271	-0.0674312	0.0337154	0.00569069
-0.00880484	-0.0361853	-0.00944908	-0.0139588
0.00987829	0.000214602	0.0073013	-0.0133146
0.0237296	0.0453118	0.0417684	-0.0149252
0.0356481	0.0962072	0.0620622	-0.0207234
0.0453118	0.247283	0.11328	-0.00912696
0.000214602	0.186724	0.0321048	-0.00493936
-0.0268437	-0.0294207	-0.0442383	0.0172871
-0.0481038	-0.216252	-0.109629	0.0163207
-0.0413392	-0.340913	-0.136688	0.00955616
-0.0297428	-0.0999656	-0.098355	0.0150323
-0.0181464	0.0211526	-0.0542241	0.0250181
0.0253402	0.0971736	0.00891192	0.00569069
0.0324269	0.110381	0.0523985	-0.0126703
0.0346817	0.121655	0.0372587	-0.0155694
0.00472432	0.145814	-0.0368295	-0.0233004
-0.0120261	-0.0313534	-0.082571	-0.00107389
0.00504644	-0.313211	-0.0758064	-0.00558361
0.0359702	-0.110596	0.0134216	-0.0187906
0.0292057	0.00214734	0.148069	-0.00654998
-0.0142809	-0.150861	0.0594852	0.00794555
-0.043272	0.019542	0.0408021	0.0185756
-0.0165358	0.0346817	0.0153544	0.00601281
-0.0213676	-0.0207234	-0.014603	0.0111668
-0.0245889	-0.014603	-0.0268437	0.0147101
-0.000751766	0.0656055	0.00987829	0.0198641
-0.0110597	0.0224411	0.00891192	0.0140659
0.00633494	0.00891192	-0.00300663	0.00182522
0.00182522	-0.0207234	-0.0229782	-0.00912696
0.0044022	0.00279158	-0.0648542	-0.0178243
0.0121331	-0.107052	-0.043272	-0.0104154
0.0224411	-0.193703	0.0517543	-0.0097712
0.0259844	-0.0339304	0.0411242	-0.0100933
0.000536725	0.0907311	-0.0149252	-0.00654998
0.00569069	0.182858	0.0804232	-0.00107389
-0.0268437	0.206051	0.032749	-0.0158915
-0.0158915	0.130674	0.0150323	0.00150309
-0.0139588	0.184147	0.0166429	0.00343583
-0.00171813	0.115212	0.00118097	0.00375795
-0.00139601	0.0356481	-0.00107389	0.00472432
-0.00590573	-0.144741	0.00697918	0.00762343
0.00182522	-0.173087	-0.00558361	-0.00816059
-0.00300663	-0.148928	-0.0287764	-0.00558361
0.000214602	-0.131534	-0.0413392	-0.00912696
-0.00558361	0.0137438	-0.0477817	0.000214602
0.00697918	-0.0864364	-0.0345747	0.0108447
-0.0233004	-0.0584117	-0.0310313	0.0111668
-0.0332862	0.174805	-0.0477817	0.0156765
-0.0258773	0.109736	-0.120904	0.0114889
0.0137438	0.169973	-0.0848258	-0.00461724
0.0130995	0.198964	-0.0419835	-0.00912696
0.0085898	0.123266	-0.0664648	-0.0026845
0.0266287	0.037903	0.150324	0.000536725
0.0288835	-0.192093	0.161598	-0.00429512
0.000536725	-0.336404	0.0108447	-0.00365087
-0.0191128	-0.204333	0.0340375	-0.00654998
-0.0026845	-0.0861143	0.0830002	-0.000429643
-0.00526149	0.0256623	0.105871	-0.00204026
0.000214602	0.0565861	0.0714037	-0.00590573
0.00214734	0.0211526	0.0266287	-0.00493936
-0.0123482	-0.0184685	-0.0345747	-0.00654998
-0.0117039	-0.0261995	-0.0609887	0.000214602
-0.0191128	-0.0229782	-0.0584117	0.000858848
0.000214602	-0.0390844	-0.0622772	0.0127774
0.00536857	-0.0261995	-0.0120261	0.000858848
0.0330711	-0.0200791	0.0791347	-0.00204026
0.0240517	0.0205083	0.0369366	-0.00590573
0.0111668	0.0556197	0.00472432	0.00311371
0.0108447	0.215071	0.0688268	-0.0113818
0.000536725	0.209594	0.0205083	-0.00654998
-0.0162137	0.0875099	-0.053902	-0.00107389
-0.00300663	0.0350039	-0.0526135	-0.00461724
0.0114889	-0.0471374	-0.00816059	0.0073013
-0.0345747	-0.171155	-0.0558348	0.0134216
-0.0252331	-0.143774	-0.0706524	0.00504644
-0.0120261	-0.0625993	-0.0448826	-0.0126703
-0.0136367	-0.156337	-0.0258773	0.00246946
-0.0168579	-0.0883692	-0.0139588	0.00472432
-0.00429512	0.0346817	0.00343583	0.00279158
-0.0097712	-0.00365087	-0.0155694	0.00826767
-0.0068721	-0.0613109	-0.00848271	0.000536725
-0.00848271	-0.0574454	-0.0297428	0.00955616
0.00601281	-0.0938453	-0.0181464	-0.000429643
0.0246959	-0.113817	0.0288835	-0.0133146
0.030172	0.0250181	0.0163207	-0.00590573
0.0475667	0.0311384	0.0501436	-0.00526149
0.0565861	0.101683	0.16643	-0.0236225
0.00150309	0.182858	0.0156765	-0.0026845
-0.0252331	0.0575525	-0.0410171	0.0108447
-0.0632436	0.0201862	-0.0400507	0.0253402
-0.0735515	0.141304	-0.0922346	0.0346817
-0.0332862	0.142915	-0.035541	0.0147101
-0.0126703	0.0388693	0.0176092	0.0147101
-0.0136367	0.00987829	-0.0126703	0.00343583
0.000214602	0.101039	-0.00397299	-0.00590573
-0.0152473	-0.0026845	-0.0690418	-0.0133146
0.00311371	-0.00107389	-0.0390844	-0.014603
0.0256623	-0.0503587	0.0159986	-0.00429512
0.0263065	-0.139265	0.0388693	0.00214734
0.0343596	-0.032964	0.117145	0.0044022
0.0237296	0.0494994	0.0875099	-0.00590573
0.0114889	0.133896	0.0366145	0.00343583
-0.00590573	0.104905	-0.00912696	-0.00300663
-0.00429512	0.066894	-0.0258773	-0.00107389
-0.00300663	-0.032964	-0.0194349	0.00375795
-0.00300663	-0.123481	-0.0133146	-0.00654998
-0.00912696	-0.192093	-0.00461724	-0.0026845
-0.0104154	-0.110918	0.0044022	0.0085898
0.00569069	-0.12799	0.074625	-0.00622785
0.00118097	-0.109307	0.056264	0.00150309
-0.00236238	0.0214747	-0.0255552	-0.000429643
-0.0220119	0.146136	-0.0977107	-0.00365087
-0.024911	0.212816	-0.0935231	0.0108447
-0.0316756	0.131319	-0.104153	0.0130995
-0.0245889	-0.0439162	-0.0629215	0.0085898
-0.00397299	-0.116072	0.0933081	-0.00526149
0.0166429	-0.0619551	0.0942745	-0.00944908
0.0240517	-0.0426277	0.069471	-0.0165358
0.0124553	-0.0680754	-0.00751634	-0.00332875
0.00118097	-0.0551905	-0.0555126	0.00408008
-0.00204026	-0.0255552	-0.0622772	0.00182522
0.0124553	-0.0136367	-0.0149252	0.00182522
0.00214734	-0.000751766	-0.0139588	-0.00493936
0.00375795	-0.00139601	0.00536857	-0.00139601
0.0182535	0.0211526	0.0875099	0.000858848
0.0153544	0.0137438	0.0997506	-0.00236238
0.0150323	0.0701153	0.0752692	-0.00365087
0.0108447	0.0446675	0.0372587	-0.000107521
-0.00429512	0.022119	0.011811	-0.00332875
-0.00783847	0.0601294	-0.0468153	-0.00590573
-0.00461724	-0.00107389	-0.0342525	0.00311371
-0.0261995	-0.0919125	-0.0874028	-0.00880484
-0.0187906	0.0337154	-0.095778	0.0147101
-0.00622785	0.0552976	-0.027488	0.00246946
0.00955616	0.117467	0.0952408	-0.00654998
0.00504644	0.0810674	0.0887984	-0.00848271
-0.00171813	-0.00365087	-0.00461724	-0.00493936
-0.00332875	0.0230853	-0.0242667	-0.00944908
-0.00300663	-0.0558348	0.0085898	0.0111668
-0.0200791	-0.152472	-0.10222	0.0134216
-0.0200791	-0.0397286	-0.133144	0.0044022
-0.00944908	0.0150323	-0.0796718	0.0217968
-0.0126703	-0.0413392	-0.0435941	0.00955616
0.0227632	-0.116072	0.0549755	-0.00493936
0.0446675	-0.216574	0.16192	-0.0139588
0.0491773	-0.11124	0.121977	-0.019757
0.04048	0.257269	0.114246	-0.0149252
0.0321048	0.51239	0.0775241	-0.0133146
0.0127774	0.822272	0.0546534	-0.0268437
-0.0107376	0.491452	0.0214747	-0.000751766
-0.0764506	-0.299682	-0.105764	0.0414463
-0.0870807	-0.778678	-0.131856	0.0230853
-0.0216897	-0.507451	-0.038118	0.014388
-0.0068721	-0.313533	0.0446675	0.0085898
-0.00300663	-0.129601	0.0285614	0.0044022
-0.0226561	-0.150217	0.00665706	0.00246946
-0.00944908	-0.21142	0.00601281	-0.00622785
-0.00365087	-0.150539	0.00408008	-0.00397299
0.00343583	0.00279158	0.022119	0.00665706
0.00375795	0.0437012	0.00569069	-0.00622785
-0.00429512	0.120044	-0.0474596	-0.00880484
0.0166429	0.241162	-0.0899798	0.00246946
-0.0374738	0.0743028	-0.164068	0.0166429
-0.0551905	0.142271	-0.183717	0.0153544
-0.0255552	0.275308	-0.131534	0.0102004
0.0130995	0.243095	-0.00171813	-0.00397299
0.0462782	0.167718	0.167396	-0.00590573
0.0411242	0.0913754	0.194777	-0.0117039
0.0147101	-0.30999	0.11328	-0.00912696
-0.00622785	-0.251363	0.168363	0.00794555
-0.0100933	-0.0593781	0.056264	0.0130995
-0.01718	-0.0948116	-0.0149252	-0.0139588
0.0044022	-0.0735515	-0.0336083	0.00118097
0.00569069	-0.0297428	-0.0278101	0.00375795
-0.00139601	-0.0348968	-0.00461724	0.00182522
-0.01718	-0.103187	-0.0229782	-0.00204026
-0.0126703	-0.0258773	0.00826767	-0.0068721
-0.0097712	0.00826767	-0.00816059	0.00150309
